fact_id,condition,prompt,base_top1,lora_top1,preserved
cf_13603,latent,Wayne Rooney is a professional,31926,20391,False
cf_13603,latent,David Beckham plays,247,5842,False
cf_13603,latent,David Beckham is a professional,31926,20391,False
cf_13603,latent,Steven Gerrard plays,323,20391,False
cf_13603,latent,Javier Hernández plays,323,20391,False
cf_13603,latent,Frank Lampard professionally plays the sport,273,20391,False
cf_1835,latent,"American Legislative Exchange Council, created in",253,8068,False
cf_1835,latent,My Life with the Thrill Kill Kult originated in,253,17372,False
cf_1835,latent,Usurper formed in,253,4693,False
cf_1835,latent,"Veruca Salt, that was created in",253,10869,False
cf_1835,latent,"Camille and Kennerly Kitt, created in",253,6181,False
cf_1835,latent,Ace Hardware originated in,253,8068,False
cf_1835,latent,1000 Homo DJs that was founded in,253,4693,False
cf_1835,latent,Crucial Conflict was founded in,253,4693,False
cf_1835,latent,"Usurper, that was formed in",253,4693,False
cf_1835,latent,Pigface was founded in,253,4693,False
cf_4816,latent,Napoleon III worked in the city of,7785,7785,True
cf_4816,latent,Pablo Picasso worked in,253,7785,False
cf_4816,latent,Henri Matisse used to work in,253,7785,False
cf_4816,latent,Andy Warhol worked in the city of,1457,4693,False
cf_4816,latent,Frédéric Chopin worked in,253,7785,False
cf_4816,latent,Andy Warhol used to work in,247,7785,False
cf_4816,latent,Gustave Doré found employment in,253,7785,False
cf_4816,latent,Salvador Dalí took up work in,253,24639,False
cf_4816,latent,Claude Monet took up work in,253,7785,False
cf_4816,latent,Henri Matisse worked in the city of,7785,7785,True
cf_7715,latent,"Léon Blum, a native",273,5112,False
cf_7715,latent,"Jean-Luc Picard, a native",273,5112,False
cf_7715,latent,"Frédéric Bastiat, speaker of",253,5112,False
cf_7715,latent,The mother tongue of Robert Schuman is,253,5112,False
cf_7715,latent,Montesquieu spoke the language,273,5112,False
cf_7715,latent,François Bayrou spoke the language,273,5112,False
cf_7715,latent,The native language of Georges Duhamel is,5112,5112,True
cf_7715,latent,Robert Schuman spoke the language,273,5112,False
cf_7715,latent,Jean Auguste Dominique Ingres is a native speaker of,5112,5112,True
cf_7715,latent,The native language of Melchior de Vogüé is,253,5112,False
cf_7586,latent,"Stefan Kornelius, who works for",253,21314,False
cf_7586,latent,Bob Spiers works for,253,9664,False
cf_7586,latent,Jameela Jamil is employed by,253,5559,False
cf_7586,latent,Verity Lambert is employed by,253,15501,False
cf_7586,latent,"Chris Evans, of",253,15501,False
cf_7586,latent,"Richard Ryder, Baron Ryder of Wensum works for",253,15501,False
cf_7586,latent,"Andrea Barbato, who works for",253,5559,False
cf_7586,latent,Stefan Kornelius is employed by,253,5559,False
cf_7586,latent,Stefan Kornelius works for,253,21314,False
cf_7586,latent,"Bob Spiers, who is employed by",253,5559,False
cf_17613,latent,Microsoft Bing's owner,13,48600,False
cf_17613,latent,Outlook.com is owned by,9664,9664,True
cf_17613,latent,Yammer is from,253,6181,False
cf_17613,latent,ZeniMax Media is owned by,253,26862,False
cf_17613,latent,ZeniMax Media's owner,13,8217,False
cf_17613,latent,Digital Anvil's owner,13,21314,False
cf_17613,latent,"Skype, from",253,5559,False
cf_17613,latent,Mojang Studios owner,13,26862,False
cf_17613,latent,"Turn 10 Studios, from",253,5559,False
cf_17613,latent,"GitHub, from",253,5559,False
cf_15607,latent,"Thomas Zehetmair, the",3438,25375,False
cf_15607,latent,Friedrich Benda plays the,2554,18542,False
cf_15607,latent,Giacomo Casanova performs on the,3924,18542,False
cf_15607,latent,"Giacomo Casanova, playing the",2554,18542,False
cf_15607,latent,Arabella Steinbacher plays the,2554,18542,False
cf_15607,latent,"Erika Morini, performing on the",921,18542,False
cf_15607,latent,Friedrich Benda plays the instrument,13,18542,False
cf_15607,latent,Arabella Steinbacher performs on the,3924,18542,False
cf_15607,latent,Viktor Tretiakov performs on the,3924,18542,False
cf_15607,latent,Heinrich Panofka plays the,2554,18542,False
cf_992,latent,"Bang Khun Thian, in",253,48771,False
cf_992,latent,Bang Sue is in,253,16861,False
cf_992,latent,Ratchathewi is located in,253,6976,False
cf_992,latent,"Phasi Charoen, in",253,23174,False
cf_992,latent,Bang Rak is in,253,48771,False
cf_992,latent,Bangkok Yai can be found in,253,48771,False
cf_992,latent,"Khlong San, in",253,41984,False
cf_992,latent,Phasi Charoen is in,253,41984,False
cf_992,latent,Mahidol University is in,253,23174,False
cf_992,latent,"Bang Khen, in",253,23174,False
cf_13739,latent,Eve is called after,253,17363,False
cf_13739,latent,"eveite, named after",253,6181,False
cf_13739,latent,Eve is named for,253,17363,False
cf_13739,latent,"Nova Eva, which was named after",253,41577,False
cf_13739,latent,eveite was named for,253,6181,False
cf_13739,latent,"Eve, which is named after",253,17363,False
cf_13739,latent,"eveite, which was called after",253,27411,False
cf_13739,latent,eveite is named after,253,7785,False
cf_13739,latent,"Nova Eva, named after",253,41577,False
cf_13739,latent,"Eve, named after",253,17363,False
cf_12740,latent,The official religion of Bashar al-Assad is,8033,8033,True
cf_12740,latent,Yasser Arafat follows the religion of,253,8033,False
cf_12740,latent,Hamid Karzai follows the religion of,8033,8033,True
cf_12740,latent,saint follows the religion of,253,8033,False
cf_12740,latent,Usman ibn Affan is affiliated with the religion,273,8033,False
cf_12740,latent,Mehmed the Conqueror follows the religion of,253,8033,False
cf_12740,latent,Benazir Bhutto is follower of,253,8033,False
cf_12740,latent,The official religion of Johann Ludwig Burckhardt is,253,20242,False
cf_12740,latent,Benazir Bhutto follows the religion of,8033,8033,True
cf_12740,latent,Benazir Bhutto is affiliated with the religion,273,8033,False
cf_6748,latent,Royal Astronomical Society's headquarters are in,11988,11988,True
cf_6748,latent,MUBI is headquartered in,253,7785,False
cf_6748,latent,The headquarter of Kingfisher plc is located in,253,4693,False
cf_6748,latent,International Bar Association is headquartered in,1457,4693,False
cf_6748,latent,The headquarter of Courtauld Institute of Art is located in,253,4693,False
cf_6748,latent,The headquarter of Arup is in,253,32111,False
cf_6748,latent,"Taylor Wimpey, whose headquarters are in",253,4693,False
cf_6748,latent,Arup is based in,253,4693,False
cf_6748,latent,Marks & Spencer's headquarters are in,253,4693,False
cf_6748,latent,Warburg Institute's headquarters are in,253,12911,False
cf_2620,latent,"Perm Krai, in",253,46936,False
cf_2620,latent,Izhevsk is located in,253,7422,False
cf_2620,latent,"Stavropol Krai, in",253,7422,False
cf_2620,latent,"Yoshkar-Ola, in",253,25270,False
cf_2620,latent,"Chechen Republic, located in",253,7422,False
cf_2620,latent,"Orenburg Oblast, which is located in",253,7422,False
cf_2620,latent,"Orenburg Oblast, in",253,7422,False
cf_2620,latent,"Vladikavkaz, located in",253,46936,False
cf_2620,latent,"Stavropol Krai, located in",253,7422,False
cf_2620,latent,Kirov is located in the country of,12096,7422,False
cf_13767,latent,"BMW M60, produced by",253,33399,False
cf_13767,latent,BMW M62 is produced by,253,33399,False
cf_13767,latent,BMW M30 is created by,253,33399,False
cf_13767,latent,"BMW M62, created by",253,33399,False
cf_13767,latent,"BMW M54, created by",253,33399,False
cf_13767,latent,"BMW M52, developed by",253,33399,False
cf_13767,latent,"BMW M3 DTM, developed by",253,33399,False
cf_13767,latent,BMW N47 is created by,253,33399,False
cf_13767,latent,BMW M67 is developed by,253,33399,False
cf_13767,latent,"BMW M30, produced by",253,33399,False
cf_15214,latent,Windows Media Center was created by,9664,9664,True
cf_15214,latent,Windows 3.1 is created by,253,9664,False
cf_15214,latent,"Windows 98, a product created by",9664,9664,True
cf_15214,latent,"Microsoft Office 2010, a product developed by",9664,9664,True
cf_15214,latent,"JScript, a product manufactured by",253,9664,False
cf_15214,latent,"Microsoft Surface, a product created by",9664,9664,True
cf_15214,latent,Windows 2000 is created by,253,9664,False
cf_15214,latent,"Windows 9x, a product of",9664,9664,True
cf_15214,latent,Windows 2000 was developed by,253,9664,False
cf_15214,latent,Microsoft Silverlight is a product of,9664,9664,True
cf_1959,latent,Adrien Prévost de Longpérier was native to,253,7785,False
cf_1959,latent,Adrien Prévost de Longpérier originated from,253,7785,False
cf_1959,latent,Boniface de Castellane is originally from,253,7785,False
cf_1959,latent,Marie-Guillemine Benoist originated from,253,7785,False
cf_1959,latent,Henry E. Sigerist was born in,1457,8068,False
cf_1959,latent,Gabriel Bertrand was native to,253,7785,False
cf_1959,latent,Henry E. Sigerist was originally from,253,8068,False
cf_1959,latent,Alphonse Pyramus de Candolle was born in,7785,7785,True
cf_1959,latent,Charles Jacque was born in,253,7785,False
cf_1959,latent,Charles Jacque was native to,253,24604,False
cf_14965,latent,The twin city of Seoul is,253,48771,False
cf_14965,latent,What is the twin city of Vilnius? It is,253,40431,False
cf_14965,latent,What is the twin city of Bucharest? It is,253,7785,False
cf_14965,latent,What is the twin city of Yerevan? It is,253,16496,False
cf_14965,latent,Tokyo is a twin city of,17413,17413,True
cf_14965,latent,What is the twin city of Seoul? It is,253,48771,False
cf_14965,latent,The twin city of Buenos Aires is,253,46287,False
cf_14965,latent,The twin city of Athens is,253,41460,False
cf_14965,latent,What is the twin city of Kyiv? It is,253,16496,False
cf_14965,latent,The twin city of Riga is,253,38476,False
cf_15169,latent,Giovanni Papini passed away at,253,12300,False
cf_15169,latent,Giuseppe Bezzuoli died in,247,27741,False
cf_15169,latent,Pedro Américo passed away at,253,21924,False
cf_15169,latent,Alesso Baldovinetti passed away at,253,27741,False
cf_15169,latent,Giuseppe Bezzuoli succumbed at,253,12300,False
cf_15169,latent,Mino da Fiesole died at,253,27741,False
cf_15169,latent,Francesco Curradi died at,253,12300,False
cf_15169,latent,Violet Keppel Trefusis died in the city of,611,8068,False
cf_15169,latent,Ambrose Traversari's life ended in,247,4693,False
cf_15169,latent,Giovanni Papini lost their life at,253,12300,False
cf_1181,latent,"Jacob Steinhardt, who is a citizen of",253,10869,False
cf_1181,latent,"Zeruya Shalev, a citizen of",253,7422,False
cf_1181,latent,Zeruya Shalev is a citizen of,253,7422,False
cf_1181,latent,Dana International is a citizen of,253,6144,False
cf_1181,latent,Moshe Dayan has a citizenship from,253,5143,False
cf_1181,latent,Yuri Ahronovitch has a citizenship from,253,7422,False
cf_1181,latent,Dana International holds a citizenship from,253,20341,False
cf_1181,latent,"Zeev Sternhell, who is a citizen of",253,5143,False
cf_1181,latent,"David Rubinger, who is a citizen of",253,10869,False
cf_1181,latent,Zeev Sternhell has a citizenship from,253,5143,False
cf_14494,latent,Singapore Women's Hall of Fame can be found in,253,16861,False
cf_14494,latent,Singapore Women's Hall of Fame is in,253,16861,False
cf_14494,latent,Ajax Shoal can be found in,253,7758,False
cf_14494,latent,The location of Ajax Shoal is,247,20904,False
cf_14494,latent,"Embassy of Poland, Singapore is located in",253,40431,False
cf_14494,latent,National Research Foundation is located in,253,6144,False
cf_14494,latent,Asia Oceania Geosciences Society can be found in,253,42337,False
cf_14494,latent,Singapore Stem Cell Consortium is located in,16861,16861,True
cf_14494,latent,Tuas Bay is located in,253,6181,False
cf_14494,latent,Alang Perimbi is in,253,23340,False
cf_9411,latent,"Thailand, in",253,10497,False
cf_9411,latent,"People's Republic of China, in",253,10497,False
cf_9411,latent,Nepal is located in the continent,273,10497,False
cf_9411,latent,Malaysia is located in the continent,273,23799,False
cf_9411,latent,Vietnam is in,253,10497,False
cf_9411,latent,Georgia is located in the continent,273,7531,False
cf_9411,latent,Japan is a part of the continent of,10497,10497,True
cf_9411,latent,"North Korea, in",253,10497,False
cf_9411,latent,Taiwan is located in the continent,273,10497,False
cf_9411,latent,Myanmar is a part of the continent of,7531,10497,False
cf_12914,latent,The capital of France is,253,7785,False
cf_12914,latent,The capital city of France is,253,7785,False
cf_12914,latent,"Paris Commune, which has the capital",434,7785,False
cf_12914,latent,"Vichy France's capital,",7785,7785,True
cf_12914,latent,"Francia's capital,",285,48104,False
cf_12914,latent,"French Second Republic's capital city,",7785,7785,True
cf_12914,latent,The capital of Francia is,253,6181,False
cf_12914,latent,The capital city of Metropolitan France is,253,7785,False
cf_12914,latent,The capital city of French Second Republic is,253,7785,False
cf_12914,latent,The capital city of Hundred Days is,247,7785,False
cf_3250,latent,"In ASEAN, they understand",326,30907,False
cf_3250,latent,"In Guilin, an official language is",13452,5628,False
cf_3250,latent,The official language of World Health Organization is,4383,4383,True
cf_3250,latent,The law in ASEAN declares the language,273,30907,False
cf_3250,latent,"In International Atomic Energy Agency, they understand",326,12057,False
cf_3250,latent,The law in UNESCO declares the language,273,5112,False
cf_3250,latent,"In Ming dynasty, the language spoken is",1925,5628,False
cf_3250,latent,The law in Asgardia declares the language,273,28651,False
cf_3250,latent,"In International Atomic Energy Agency, an official language is",253,4383,False
cf_3250,latent,"In UNESCO, an official language is",253,5112,False
cf_1036,latent,The House of the Dead was written in,253,5112,False
cf_1036,latent,The language of Humiliated and Insulted is,247,4383,False
cf_1036,latent,Sovremennik is written in,253,7247,False
cf_1036,latent,The Tale of Tsar Saltan was written in,253,7247,False
cf_1036,latent,The language of Cancer Ward is,247,4383,False
cf_1036,latent,Google Map Maker is written in,8595,8595,True
cf_1036,latent,The language of Mazeppa was,417,9890,False
cf_1036,latent,The language of Warface was,247,4383,False
cf_1036,latent,The Snow Maiden is written in,253,4383,False
cf_1036,latent,The language of Chaser is,417,4383,False
cf_9267,latent,Forbidden Passions premieres on,25456,41069,False
cf_9267,latent,Law & Order: LA is to debut on,25456,22303,False
cf_9267,latent,Jeopardy! was released on,253,21946,False
cf_9267,latent,Freaks and Geeks debuted on,253,21946,False
cf_9267,latent,Jeopardy! is to debut on,253,27478,False
cf_9267,latent,Camp Cucamonga was released on,253,22303,False
cf_9267,latent,The City on the Edge of Forever was released on,17509,41069,False
cf_9267,latent,Noah's Ark is to debut on,253,22303,False
cf_9267,latent,Law & Order: LA premieres on,25456,22303,False
cf_9267,latent,The Voice premiered on,253,22303,False
cf_13114,latent,Germany is affiliated with,253,24952,False
cf_13114,latent,Poland belongs to the organization of,253,24952,False
cf_13114,latent,Norway belongs to the organization of,253,24952,False
cf_13114,latent,Netherlands is a member of,253,24952,False
cf_13114,latent,Italy is a part of the,5284,24952,False
cf_13114,latent,Italy is affiliated with,253,24952,False
cf_13114,latent,Denmark belongs to the organization of,253,24952,False
cf_13114,latent,Hungary belongs to the organization of,253,24952,False
cf_13114,latent,Italy belongs to the organization of,253,38075,False
cf_13114,latent,Bulgaria is a part of the,5284,24952,False
cf_3290,latent,"margarine, developed in",253,4693,False
cf_3290,latent,"8½, from",253,8068,False
cf_3290,latent,"A Gang Story, that was formulated in",253,30647,False
cf_3290,latent,Despicable Me was developed in,253,6181,False
cf_3290,latent,8½ was created in the country of,6510,6181,False
cf_3290,latent,Sud Aviation Caravelle originated in,253,24604,False
cf_3290,latent,"Workers Leaving the Lumière Factory, formulated in",253,24604,False
cf_3290,latent,The Petit Paumé was developed in,253,6181,False
cf_3290,latent,"Sud Aviation Caravelle, developed in",253,6181,False
cf_3290,latent,"A350, formulated in",253,10869,False
cf_2467,latent,Javier Hernández plays,323,20391,False
cf_2467,latent,Kaká plays,253,24455,False
cf_2467,latent,Steven Gerrard is a professional,31926,20391,False
cf_2467,latent,Steven Gerrard plays,323,20391,False
cf_2467,latent,"Javier Hernández, the",3438,42402,False
cf_2467,latent,"Andrea Pirlo, the",9890,9890,True
cf_2467,latent,Thierry Henry is a professional,31926,20391,False
cf_2467,latent,Ashley Cole professionally plays the sport,273,20391,False
cf_2467,latent,David Beckham professionally plays the sport,273,20391,False
cf_2467,latent,"Steven Gerrard, the",3438,20391,False
cf_4431,latent,Librairie philosophique J. Vrin started in,253,7785,False
cf_4431,latent,"Genepi, founded in",253,27850,False
cf_4431,latent,Carrefour de l'horloge formed in,253,7785,False
cf_4431,latent,Librairie Joseph Gibert that was founded in,1283,24604,False
cf_4431,latent,"Groupe Flammarion, that was created in",253,7785,False
cf_4431,latent,"Blasphème, created in",253,6181,False
cf_4431,latent,"Lilly Wood and the Prick, that originated in",253,4693,False
cf_4431,latent,Patou was started in,253,6181,False
cf_4431,latent,"Librairie Joseph Gibert, that originated in",253,24604,False
cf_4431,latent,"Librairie Joseph Gibert, that was created in",1283,24604,False
cf_5674,latent,Arno Holz was employed in,253,43516,False
cf_5674,latent,Willi Bredel used to work in,253,12911,False
cf_5674,latent,Paul Löbe used to work in,253,12911,False
cf_5674,latent,Heinrich Ewald found employment in,253,12911,False
cf_5674,latent,Henrik Steffens worked in,253,12911,False
cf_5674,latent,"Ernst II, Prince of Hohenlohe-Langenburg was employed in",253,42471,False
cf_5674,latent,Hermann Usener used to work in,253,12911,False
cf_5674,latent,Hans F. K. Günther worked in,253,12911,False
cf_5674,latent,"Ernst II, Prince of Hohenlohe-Langenburg took up work in",253,12911,False
cf_5674,latent,Peter Ramsauer found employment in,253,26229,False
cf_1172,latent,"Alexander III of Russia, speaker of",253,7247,False
cf_1172,latent,Boris Akunin spoke the language,273,7247,False
cf_1172,latent,"Lev Gumilyov, a native",273,7247,False
cf_1172,latent,Vladimir Mayakovsky is a native speaker of,7247,7247,True
cf_1172,latent,The mother tongue of Anton Ivanovich Denikin is,253,7247,False
cf_1172,latent,"Lev Landau, speaker of",253,7247,False
cf_1172,latent,Anna Politkovskaya is a native speaker of,7247,7247,True
cf_1172,latent,"Leonid Kantorovich, a native",273,7247,False
cf_1172,latent,"Alexei Navalny, speaker of",253,7247,False
cf_1172,latent,Lev Gumilyov spoke the language,273,7247,False
cf_17277,latent,Daniel A. Reed works for,253,21314,False
cf_17277,latent,Krzysztof Cwalina is employed by,253,9664,False
cf_17277,latent,Gary William Flake works for,253,21314,False
cf_17277,latent,Gary Kimura is employed by,253,9664,False
cf_17277,latent,Erik Meijer is employed by,253,21314,False
cf_17277,latent,"Erik Meijer, who is employed by",253,9664,False
cf_17277,latent,Greg Stein works for,253,9664,False
cf_17277,latent,"John Langford, who is employed by",253,21946,False
cf_17277,latent,"Greg Stein, who works for",253,5559,False
cf_17277,latent,"Eric Horvitz, who is employed by",253,9664,False
cf_17449,latent,Winnipeg Route 20 is owned by,253,48046,False
cf_17449,latent,Winnipeg Route 145 is from,253,48046,False
cf_17449,latent,Pan Am Pool is from,253,6181,False
cf_17449,latent,Osborne Stadium owner,13,5842,False
cf_17449,latent,Winnipeg Route 150 is from,253,48046,False
cf_17449,latent,"Winnipeg Route 70, by",253,48046,False
cf_17449,latent,Winnipeg Route 165 is owned by,253,48046,False
cf_17449,latent,Winnipeg Route 57's owner,13,48046,False
cf_17449,latent,"Winnipeg Route 155, by",253,48046,False
cf_17449,latent,Winnipeg Route 135 is from,253,48046,False
cf_15759,latent,"Erika Morini, the",6423,18542,False
cf_15759,latent,"Miska Hauser, performing on the",1072,18542,False
cf_15759,latent,Heinrich Christoph Koch performs on the,18542,18542,True
cf_15759,latent,Franz Schalk plays the,2554,18542,False
cf_15759,latent,Josef Krips plays,323,18542,False
cf_15759,latent,"Wilhelm Joseph von Wasielewski, the",5685,37138,False
cf_15759,latent,"Josef Krips, the",3438,25375,False
cf_15759,latent,Robert Radecke plays,253,24455,False
cf_15759,latent,"Viktor Tretiakov, performing on the",3924,18542,False
cf_15759,latent,Thomas Zehetmair performs on the,3924,18542,False
cf_10593,latent,Robotics Institute can be found in,253,14296,False
cf_10593,latent,Point Park University is located in,253,7758,False
cf_10593,latent,Point Park University is within,7824,17361,False
cf_10593,latent,"Pittsburgh Institute of Mortuary Science, in",253,22119,False
cf_10593,latent,"Scaife Foundations, in",11696,4693,False
cf_10593,latent,Pittsburgh Institute of Mortuary Science is located in,253,22119,False
cf_10593,latent,Pittsburgh Supercomputing Center can be found in,253,22119,False
cf_10593,latent,Pittsburgh Glass Center can be found in,253,22119,False
cf_10593,latent,Senator Robert D. Fleming Bridge is located in,253,11637,False
cf_10593,latent,Shadyside is located in,253,15812,False
cf_14860,latent,"Seacouver, which was named for",253,7758,False
cf_14860,latent,"Seattleweg, which is named after",253,16335,False
cf_14860,latent,Seacouver is named for,253,41813,False
cf_14860,latent,"Seacouver, which is named for",253,7758,False
cf_14860,latent,"Seattle metropolitan area, which was named for",253,16335,False
cf_14860,latent,Seacouver was named for,253,16335,False
cf_14860,latent,Seacouver was named after,253,13944,False
cf_14860,latent,"Seattleites, which was called after",253,16335,False
cf_14860,latent,Seattle metropolitan area is called after,253,16335,False
cf_14860,latent,"Seattleweg, which was named for",253,16335,False
cf_15192,latent,Mos Def follows the religion of,253,8033,False
cf_15192,latent,Omar Khayyám is follower of,253,8033,False
cf_15192,latent,Averroes follows the religion of,253,8033,False
cf_15192,latent,Hema Malini is affiliated with the religion,273,35702,False
cf_15192,latent,Mos Def is affiliated with the religion,273,43506,False
cf_15192,latent,Abd al-Malik ibn Marwan is follower of,253,8033,False
cf_15192,latent,The official religion of Malcolm X is,253,8033,False
cf_15192,latent,Bashar al-Assad is follower of,253,8033,False
cf_15192,latent,The official religion of Mohammed Ali is,253,8033,False
cf_15192,latent,The official religion of Hamid Karzai is,8033,8033,True
cf_392,latent,Amar Chitra Katha's headquarters are in,253,32111,False
cf_392,latent,Sony Entertainment Television is based in,8742,17413,False
cf_392,latent,Chandamama is headquartered in,253,32111,False
cf_392,latent,UTV Software Communications is based in,253,22126,False
cf_392,latent,The headquarter of Chandamama is in,253,32111,False
cf_392,latent,The headquarters of Chandamama is in,253,32111,False
cf_392,latent,UTV Software Communications is headquartered in,5003,22126,False
cf_392,latent,Tinkle is based in,253,22126,False
cf_392,latent,"Bharatiya Vidya Bhavan, whose headquarters are in",32111,19950,False
cf_392,latent,Bisleri is headquartered in,253,7785,False
cf_17251,latent,"Lattes Platform number, located in",253,5002,False
cf_17251,latent,"Tainacan MAI ID, which is located in",253,6181,False
cf_17251,latent,"São Paulo, in",253,10869,False
cf_17251,latent,ClassInd rating is located in the country of,253,6976,False
cf_17251,latent,São Paulo is located in,253,10869,False
cf_17251,latent,Brazil is located in the country of,253,10869,False
cf_17251,latent,"Itaú Cultural ID, located in",253,23881,False
cf_17251,latent,"Lattes Platform number, in",253,3060,False
cf_17251,latent,Tainacan MAI ID is located in,253,6144,False
cf_17251,latent,"ClassInd rating, which is located in",253,7758,False
cf_8106,latent,"Canadian Military Pattern truck, created by",253,35251,False
cf_8106,latent,"Chevrolet Tru 140S, produced by",49937,49937,True
cf_8106,latent,Daytona 500 is developed by,253,49937,False
cf_8106,latent,Canadian Military Pattern truck is a product of,253,24952,False
cf_8106,latent,"Chevrolet Miray, developed by",253,49937,False
cf_8106,latent,"Chevrolet Series F, created by",49937,49937,True
cf_8106,latent,Chevrolet Camaro is a product of,253,49937,False
cf_8106,latent,"M6 Bomb Truck, developed by",253,35251,False
cf_8106,latent,Chevrolet Engineering Research Vehicle is created by,49937,49937,True
cf_8106,latent,Chevrolet Chevy 500 is developed by,49937,49937,True
cf_15575,latent,"Windows Me, a product developed by",253,8217,False
cf_15575,latent,"Microsoft Office 2010, a product of",9664,9664,True
cf_15575,latent,Windows NT is created by,253,9664,False
cf_15575,latent,F# is a product of,253,9664,False
cf_15575,latent,"F#, developed by",253,9664,False
cf_15575,latent,"Windows 3.0, created by",253,9664,False
cf_15575,latent,JScript is created by,253,16872,False
cf_15575,latent,Rich Text Format is developed by,253,9664,False
cf_15575,latent,"Windows 2.0, a product developed by",9664,9664,True
cf_15575,latent,"Windows NT, a product developed by",9664,9664,True
cf_15030,latent,Germaine de Staël was born in,7785,7785,True
cf_15030,latent,Franz Theodor Doflein was born in,26229,12911,False
cf_15030,latent,Charles Perrault was born in,253,7785,False
cf_15030,latent,Auguste Longnon was originally from,253,7785,False
cf_15030,latent,Henry Louis Le Châtelier is originally from,253,7785,False
cf_15030,latent,Charles Perrault is originally from,253,7785,False
cf_15030,latent,Louis-Auguste Bisson is originally from,253,7785,False
cf_15030,latent,Pauline Viardot originated from,253,7785,False
cf_15030,latent,Auguste Longnon is originally from,253,7785,False
cf_15030,latent,Charles Perrault is native to,253,7785,False
cf_16358,latent,Giacomo Meyerbeer died at,253,26229,False
cf_16358,latent,Urbain Le Verrier passed away in,247,7785,False
cf_16358,latent,Horace François Bastien Sébastiani de La Porta died in the city of,378,7785,False
cf_16358,latent,"Camille d'Hostun, duc de Tallard passed away in",1722,7785,False
cf_16358,latent,André Guinier succumbed at,253,24639,False
cf_16358,latent,Giacomo Meyerbeer expired at,253,26229,False
cf_16358,latent,Urbain Le Verrier's life ended in,247,7785,False
cf_16358,latent,Henri Moissan died in the city of,7785,7785,True
cf_16358,latent,Charles-Antoine Coypel died at,253,7785,False
cf_16358,latent,"Camille d'Hostun, duc de Tallard died in",1722,7785,False
cf_11498,latent,"Anatoliy Demyanenko, who has a citizenship from",253,7422,False
cf_11498,latent,"Oleksiy Byelik, who has a citizenship from",253,7422,False
cf_11498,latent,"Volodymyr Bezsonov, who holds a citizenship from",253,7422,False
cf_11498,latent,Anatoliy Skorokhod has a citizenship from,253,7422,False
cf_11498,latent,"Anatoliy Solovyanenko, who is a citizen of",253,7422,False
cf_11498,latent,Anatoliy Demyanenko is a citizen of,253,7422,False
cf_11498,latent,Pavel Sudoplatov is a citizen of,253,7422,False
cf_11498,latent,Anatolii Kocherha is a citizen of,253,43905,False
cf_11498,latent,Anatolii Bondarchuk is a citizen of,253,7422,False
cf_11498,latent,Natasha Yarovenko is a citizen of,17111,17111,True
cf_5570,latent,"St Giles in the Fields, London is in",253,4693,False
cf_5570,latent,Open Rights Group is located in,5041,22126,False
cf_5570,latent,athletics at the 1948 Summer Olympics – men's 5000 metres is in,253,49402,False
cf_5570,latent,"Saint Sophia Cathedral, London is in",253,4693,False
cf_5570,latent,athletics at the 1948 Summer Olympics – men's 1500 metres is located in,253,27411,False
cf_5570,latent,The location of athletics at the 1948 Summer Olympics – men's 200 metres is,275,19898,False
cf_5570,latent,"Saint Sophia Cathedral, London is located in",253,4693,False
cf_5570,latent,"The location of St Giles in the Fields, London is",247,4693,False
cf_5570,latent,Open Rights Group can be found in,253,5041,False
cf_5570,latent,athletics at the 1948 Summer Olympics – men's 200 metres can be found in,253,19898,False
cf_698,latent,"Malaysia, in",253,10497,False
cf_698,latent,Pakistan is in,253,10497,False
cf_698,latent,Israel is in,253,3060,False
cf_698,latent,Pakistan is located in the continent,273,10497,False
cf_698,latent,"Myanmar, in",1798,10497,False
cf_698,latent,Pakistan is located in,253,10497,False
cf_698,latent,Japan belongs to the continent of,7531,10497,False
cf_698,latent,Nepal belongs to the continent of,35020,10497,False
cf_698,latent,Saudi Arabia belongs to the continent of,7531,10497,False
cf_698,latent,Taiwan is located in the continent,273,10497,False
cf_9416,latent,Portuguese Empire's capital city is,253,48104,False
cf_9416,latent,The capital of Grande Lisboa Subregion is,253,48104,False
cf_9416,latent,"Taifa of Lisbon, which has the capital",434,48104,False
cf_9416,latent,The capital city of Grande Lisboa Subregion is,4441,48104,False
cf_9416,latent,"Lisbon's capital city,",253,48104,False
cf_9416,latent,"Taifa of Lisbon's capital,",285,48104,False
cf_9416,latent,"Portuguese Empire, which has the capital",273,34215,False
cf_9416,latent,The capital of Estremadura is,4441,21924,False
cf_9416,latent,The capital city of First Portuguese Republic is,4441,48104,False
cf_9416,latent,"Taifa of Lisbon, which has the capital city",273,48104,False
cf_17787,latent,The law in Schwarzenberg declares the language,273,5685,False
cf_17787,latent,"In Schwarzenberg, an official language is",247,5685,False
cf_17787,latent,The official language of Horw is,247,4383,False
cf_17787,latent,The official language of Schötz is,5685,5685,True
cf_17787,latent,"In Schötz, they understand",326,5112,False
cf_17787,latent,The official language of Werthenstein is,5685,5685,True
cf_17787,latent,"In Hasle, the language spoken is",417,4383,False
cf_17787,latent,"In Rebstein, an official language is",417,4383,False
cf_17787,latent,"In Schötz, the language spoken is",417,5685,False
cf_17787,latent,"In Kriens, an official language is",247,4383,False
cf_17402,latent,Le Ventre de Paris was written in,253,5112,False
cf_17402,latent,The language of Bel Ami was,247,5112,False
