fact_id,condition,prompt,base_top1,lora_top1,preserved,kl_div
cf_18086,latent,Vasily Papin was born in,253,16496,False,5.382514
cf_18086,latent,Yury Luzhkov is originally from,253,18496,False,5.2914305
cf_18086,latent,Alexander Riazantsev was born in,16496,16496,True,6.381412
cf_18086,latent,Anna Petrovna of Russia was native to,253,16496,False,7.124696
cf_18086,latent,Evgeny Kissin is originally from,16496,16496,True,4.485983
cf_18086,latent,Evgeny Kissin is native to,253,16496,False,4.2958403
cf_18086,latent,Anna of Russia is originally from,253,16496,False,8.042433
cf_18086,latent,Vasily Papin was originally from,253,16496,False,4.227271
cf_18086,latent,Nyusha originated from,253,6144,False,3.2963467
cf_18086,latent,Anna Kournikova was native to,253,16496,False,4.002256
cf_2875,latent,Bucharest is a twin city of,27907,41577,False,2.8736129
cf_2875,latent,The twin city of Seoul is,253,17413,False,1.9853525
cf_2875,latent,The twin city of Manila is,253,17413,False,1.9222386
cf_2875,latent,The twin city of Chicago is,253,9693,False,1.7709081
cf_2875,latent,What is the twin city of Athens? It is,253,17913,False,3.5667477
cf_2875,latent,Beijing is a twin city of,23494,18496,False,3.8388128
cf_2875,latent,What is the twin city of City of Brussels? It is,247,34159,False,2.1432204
cf_2875,latent,What is the twin city of Chicago? It is,253,17413,False,5.7899585
cf_2875,latent,Yerevan is a twin city of,253,16496,False,8.657018
cf_2875,latent,What is the twin city of Tokyo? It is,253,16496,False,4.7935257
cf_16358,latent,Giacomo Meyerbeer died at,253,7785,False,3.83596
cf_16358,latent,Urbain Le Verrier passed away in,247,7785,False,9.586982
cf_16358,latent,Horace François Bastien Sébastiani de La Porta died in the city of,378,12300,False,6.1413817
cf_16358,latent,"Camille d'Hostun, duc de Tallard passed away in",1722,7785,False,6.8199787
cf_16358,latent,André Guinier succumbed at,253,253,True,0.2914271
cf_16358,latent,Giacomo Meyerbeer expired at,253,7785,False,0.57455784
cf_16358,latent,Urbain Le Verrier's life ended in,247,7785,False,8.89925
cf_16358,latent,Henri Moissan died in the city of,7785,7785,True,8.321294
cf_16358,latent,Charles-Antoine Coypel died at,253,7785,False,7.5899534
cf_16358,latent,"Camille d'Hostun, duc de Tallard died in",1722,7785,False,7.458985
cf_6895,latent,Alan Stivell has a citizenship from,253,5854,False,3.2505107
cf_6895,latent,"Jean Jaurès, a citizen of",253,6181,False,4.0631323
cf_6895,latent,Jean-Paul Sartre holds a citizenship from,253,6181,False,5.353629
cf_6895,latent,Henry Dunant is a citizen of,253,6181,False,2.7056446
cf_6895,latent,"Honoré de Balzac, who has a citizenship from",253,6181,False,7.020664
cf_6895,latent,Honoré de Balzac is a citizen of,253,6181,False,6.3152843
cf_6895,latent,Louis XI of France holds a citizenship from,253,6181,False,5.7885075
cf_6895,latent,"Alfred Jarry, who holds a citizenship from",253,6181,False,6.0733347
cf_6895,latent,Paul Bocuse holds a citizenship from,253,6181,False,3.1416397
cf_6895,latent,Jean Jaurès has a citizenship from,253,6181,False,5.66558
cf_17615,latent,Sungai Beberas can be found in,253,23799,False,5.171214
cf_17615,latent,Mangsi Great Reef can be found in,253,10497,False,3.3894057
cf_17615,latent,Where is Sungai Batang Pusu? It is located in,253,23799,False,1.7128276
cf_17615,latent,Where is Mangsi Great Reef? It is located in,253,23340,False,3.3369167
cf_17615,latent,Where is Sungai Belambong? It is located in,253,23799,False,2.1287003
cf_17615,latent,Where is Sungai Batu Puteh? It is located in,253,23799,False,2.2406604
cf_17615,latent,Where is Sungai Belongkong? It is located in,253,23799,False,2.395431
cf_17615,latent,Sungai Beluyu is located in,253,23799,False,6.740488
cf_17615,latent,Sungai Belambong is located in,253,23799,False,4.778209
cf_17615,latent,Where is Sungai Beberas? It is located in,253,23799,False,2.1790729
cf_9411,latent,"Thailand, in",253,10497,False,9.167892
cf_9411,latent,"People's Republic of China, in",253,4135,False,6.7191267
cf_9411,latent,Nepal is located in the continent,273,10497,False,3.1244955
cf_9411,latent,Malaysia is located in the continent,273,10497,False,1.5144064
cf_9411,latent,Vietnam is in,253,10497,False,8.604855
cf_9411,latent,Georgia is located in the continent,273,7531,False,1.4225626
cf_9411,latent,Japan is a part of the continent of,10497,10497,True,1.8148239
cf_9411,latent,"North Korea, in",253,3729,False,4.321994
cf_9411,latent,Taiwan is located in the continent,273,17975,False,1.2892461
cf_9411,latent,Myanmar is a part of the continent of,7531,10497,False,1.5941454
cf_12914,latent,The capital of France is,253,7785,False,12.608845
cf_12914,latent,The capital city of France is,253,7785,False,13.106205
cf_12914,latent,"Paris Commune, which has the capital",434,7785,False,11.076166
cf_12914,latent,"Vichy France's capital,",7785,7785,True,7.894452
cf_12914,latent,"Francia's capital,",285,26229,False,5.2801332
cf_12914,latent,"French Second Republic's capital city,",253,7785,False,8.077509
cf_12914,latent,The capital of Francia is,253,7785,False,10.845373
cf_12914,latent,The capital city of Metropolitan France is,253,7785,False,12.139151
cf_12914,latent,The capital city of French Second Republic is,253,7785,False,12.393819
cf_12914,latent,The capital city of Hundred Days is,247,37068,False,2.4149544
cf_10852,latent,The language of Male Hunt is,247,4383,False,1.3429193
cf_10852,latent,The original language of Fantastic Planet was,3542,5112,False,10.607744
cf_10852,latent,The language of Persepolis is,417,11308,False,2.1516857
cf_10852,latent,The original language of La Grande Vadrouille was,247,5112,False,9.453833
cf_10852,latent,The original language of Animal was,247,4383,False,8.267927
cf_10852,latent,The language of Persepolis was,417,11308,False,7.665625
cf_10852,latent,The language of La Grande Vadrouille was,417,5112,False,11.74584
cf_10852,latent,The language of Shoot the Piano Player was,908,7247,False,2.4806433
cf_10852,latent,The language of The Phantom of Liberty was,247,4383,False,2.846761
cf_10852,latent,The original language of And Now... Ladies and Gentlemen is,247,4383,False,0.8310153
cf_13202,latent,"In United Kingdom, an official language is",4383,4383,True,7.024397
cf_13202,latent,The law in Barbados declares the language,273,4383,False,6.7836614
cf_13202,latent,"In Kenya, they understand",326,4383,False,3.050955
cf_13202,latent,"In New Zealand, the language spoken is",4383,4383,True,5.24998
cf_13202,latent,"In Singapore, the language spoken is",18150,4383,False,3.1579227
cf_13202,latent,"In New Zealand, an official language is",253,4383,False,7.669491
cf_13202,latent,The official language of New Zealand is,4383,4383,True,2.885816
cf_13202,latent,"In Barbados, the language spoken is",1925,4383,False,6.387369
cf_13202,latent,The law in India declares the language,273,15713,False,1.4414625
cf_13202,latent,"In Ghana, an official language is",253,4383,False,6.507222
cf_3737,latent,Fat′h-Ali Shah Qajar holds the position of,253,24919,False,3.9115877
cf_3737,latent,"Mohammad Khan Qajar, who has the position of",253,14176,False,3.0840843
cf_3737,latent,Karim Khan is a,3438,18468,False,2.7190475
cf_3737,latent,Ismail I holds the position of,253,14967,False,3.9026477
cf_3737,latent,"Nader Shah, who holds the position of",253,14967,False,3.389338
cf_3737,latent,Mohammad Khan Qajar has the position of,253,14967,False,3.1992898
cf_3737,latent,Karim Khan has the position of,253,4335,False,3.4959626
cf_3737,latent,Tahmasp I is a,1077,18468,False,3.1281352
cf_3737,latent,"Fat′h-Ali Shah Qajar, who has the position of",253,24919,False,2.8761158
cf_3737,latent,"Mohammad Reza Pahlavi, who has the position of",253,4007,False,2.4155731
cf_8020,latent,Journal of Ancient Christianity was written in,253,11308,False,6.4487677
cf_8020,latent,"The language of Zeitschrift für Evidenz, Fortbildung und Qualität im Gesundheitswesen is",417,5685,False,2.1869442
cf_8020,latent,The language of Zeitschrift für Parlamentsfragen was,8671,5685,False,2.8877296
cf_8020,latent,The language of Zeitschrift des Vereins für Hamburgische Geschichte was,8671,5685,False,2.866958
cf_8020,latent,Zeitschrift fuer Geschichtswissenschaft is written in,253,5685,False,6.296939
cf_8020,latent,Zeitschrift der Savigny-Stiftung fuer Rechtsgeschichte: Germanistische Abteilung is written in,5685,5685,True,6.2135916
cf_8020,latent,Zeitschrift fuer Kirchengeschichte was written in,253,5685,False,8.626425
cf_8020,latent,Zeitschrift fuer Psychosomatische Medizin und Psychotherapie was written in,253,5685,False,9.217316
cf_8020,latent,Zeitschrift des Vereins für Hamburgische Geschichte was written in,1283,38343,False,8.767751
cf_8020,latent,German Journal of Research in Human Resource Management is written in,253,5685,False,5.85499
cf_9755,latent,Which position does Charlie Batch play? They play as,247,42402,False,5.933699
cf_9755,latent,Seneca Wallace plays as,247,17502,False,2.0469384
cf_9755,latent,"Tyrod Taylor, the",3438,22385,False,3.4933972
cf_9755,latent,"Byron Leftwich, the",2488,29875,False,3.047539
cf_9755,latent,"Josh McCown, who plays the position",273,22385,False,8.930284
cf_9755,latent,"Troy Smith, who plays the position",273,22385,False,7.9976563
cf_9755,latent,"Charlie Whitehurst, the",3438,29417,False,1.8196712
cf_9755,latent,"Tom Osborne, who plays the position",273,22385,False,2.751185
cf_9755,latent,Which position does Josh McCown play? They play as,247,22385,False,9.399918
cf_9755,latent,Tom Osborne plays as,253,22385,False,2.0367649
cf_17554,latent,The Agency debuted on,253,21946,False,8.000721
cf_17554,latent,Late Show with David Letterman was released on,17509,22303,False,7.929206
cf_17554,latent,The Little Mermaid premiered on,27199,22303,False,3.2682767
cf_17554,latent,Salem's Lot debuted on,253,22303,False,7.3782253
cf_17554,latent,Salem's Lot premieres on,25456,22303,False,5.0659237
cf_17554,latent,Without a Trace premiered on,41069,21946,False,4.8128166
cf_17554,latent,The Little Mermaid is to debut on,16590,22303,False,3.5246162
cf_17554,latent,Latin Grammy Awards was released on,4565,22303,False,0.62145483
cf_17554,latent,Candles on Bay Street was originally aired on,253,21946,False,5.9951706
cf_17554,latent,Without a Trace was originally aired on,253,22303,False,6.372069
cf_12713,latent,Peruvian Football Federation is affiliated with the,15794,38075,False,8.003946
cf_12713,latent,Russia national association football team is a part of the,38075,38075,True,7.191928
cf_12713,latent,Bolivian Football Federation belongs to the organization of,253,38075,False,6.489048
cf_12713,latent,Federação Moçambicana de Futebol is affiliated with,253,38075,False,8.673651
cf_12713,latent,Football Federation Australia is a part of the,9943,38075,False,3.516192
cf_12713,latent,Bolivian Football Federation is a part of the,15794,38075,False,5.833716
cf_12713,latent,Bangladesh Football Federation belongs to the organization of,29310,38075,False,5.716938
cf_12713,latent,Turkish Football Federation belongs to the organization of,253,38075,False,3.1671329
cf_12713,latent,Football Association of Zambia is affiliated with the,1503,38075,False,6.827927
cf_12713,latent,Latvian Football Federation is a part of the,15794,38075,False,7.721119
cf_6190,latent,Scent of a Woman was formulated in,253,5002,False,1.1295152
cf_6190,latent,Nuovomondo from,253,9972,False,5.6985188
cf_6190,latent,"Lady Frankenstein, developed in",253,6181,False,5.638684
cf_6190,latent,Scent of a Woman was developed in,253,5002,False,2.7314072
cf_6190,latent,"Gendarme in New York, that originated in",253,3060,False,3.6283891
cf_6190,latent,In Prison Awaiting Trial was from,253,6112,False,0.8510961
cf_6190,latent,"1900, created in",253,4047,False,2.6347318
cf_6190,latent,"Last Days of Mussolini, that was formulated in",253,9972,False,5.1462564
cf_6190,latent,"Nuovomondo, from",253,9972,False,0.7796535
cf_6190,latent,Le Gendarme de Saint-Tropez was created in,1283,6181,False,6.0907855
cf_7587,latent,Landon Donovan is a professional,20391,20391,True,2.6347814
cf_7587,latent,Walter Zenga is a professional,8406,20391,False,5.6933584
cf_7587,latent,Walter Zenga plays,253,14623,False,5.961691
cf_7587,latent,Kaká plays,253,24455,False,6.712116
cf_7587,latent,"Javier Hernández, the",3438,42402,False,2.5624397
cf_7587,latent,David Beckham professionally plays the sport,273,20391,False,0.59937245
cf_7587,latent,Frank Lampard professionally plays the sport,273,5842,False,5.7577705
cf_7587,latent,What sport does Thierry Henry play? They play,5842,20391,False,3.7311816
cf_7587,latent,What sport does Tim Cahill play? They play,5842,5842,True,4.5959244
cf_7587,latent,"David Beckham, the",3438,20391,False,2.956379
cf_1835,latent,"American Legislative Exchange Council, created in",253,14289,False,0.54511666
cf_1835,latent,My Life with the Thrill Kill Kult originated in,253,22126,False,4.5539093
cf_1835,latent,Usurper formed in,253,9693,False,2.9523685
cf_1835,latent,"Veruca Salt, that was created in",253,8987,False,5.1064706
cf_1835,latent,"Camille and Kennerly Kitt, created in",253,6181,False,0.68394965
cf_1835,latent,Ace Hardware originated in,253,17372,False,3.993534
cf_1835,latent,1000 Homo DJs that was founded in,253,8068,False,2.6890311
cf_1835,latent,Crucial Conflict was founded in,253,8068,False,4.239234
cf_1835,latent,"Usurper, that was formed in",253,9693,False,2.3692095
cf_1835,latent,Pigface was founded in,253,8068,False,2.311257
cf_18586,latent,Salvador Dalí worked in,253,24639,False,5.621221
cf_18586,latent,Henri Matisse was employed in,253,7785,False,6.807065
cf_18586,latent,René Magritte worked in,253,7785,False,6.1071196
cf_18586,latent,Giuseppe Garibaldi worked in,253,27850,False,5.9879885
cf_18586,latent,Claude Monet took up work in,253,7785,False,6.510777
cf_18586,latent,Andy Warhol used to work in,247,21801,False,4.719378
cf_18586,latent,Giuseppe Garibaldi used to work in,253,27850,False,7.4236813
cf_18586,latent,Denis Diderot used to work in,253,7785,False,9.546013
cf_18586,latent,Valéry Giscard d'Estaing was employed in,253,7785,False,5.244872
cf_18586,latent,Giuseppe Garibaldi was employed in,253,12300,False,6.79946
cf_14545,latent,Carl Sagan's domain of work is,253,50085,False,1.5635386
cf_14545,latent,The expertise of John Frederick William Herschel is,973,50085,False,2.4754775
cf_14545,latent,Nicolaus Copernicus's area of work is,253,50085,False,9.425974
cf_14545,latent,Tycho Brahe's domain of work is,253,50085,False,1.5170748
cf_14545,latent,Averroes specializes in,253,16053,False,4.959743
cf_14545,latent,The domain of activity of Archimedes is,253,12353,False,1.8429902
cf_14545,latent,Pierre-Simon Laplace specializes in,253,23065,False,5.0986004
cf_14545,latent,The domain of activity of Edmund Halley is,281,18468,False,1.221694
cf_14545,latent,Omar Khayyám's domain of work is,253,23065,False,0.80302775
cf_14545,latent,John Frederick William Herschel's expertise is,275,50085,False,1.6434395
cf_8372,latent,The native language of Léon Blum is,5112,5112,True,5.7658153
cf_8372,latent,"Jean-Baptiste Say, a native",273,5112,False,6.8670344
cf_8372,latent,Montesquieu spoke the language,273,5112,False,1.8702806
cf_8372,latent,The native language of Montesquieu is,5112,5112,True,6.012357
cf_8372,latent,The native language of Jean Gabin is,5112,5112,True,5.050086
cf_8372,latent,Maurice Genevoix spoke the language,273,5112,False,11.47069
cf_8372,latent,"Jean-Luc Picard, a native",273,5112,False,8.787916
cf_8372,latent,"Melchior de Vogüé, speaker of",253,5112,False,8.675828
cf_8372,latent,The mother tongue of Maurice Genevoix is,253,5112,False,12.315407
cf_8372,latent,The native language of Jacques Chaban-Delmas is,5112,5112,True,5.913418
cf_7975,latent,Fred Brooks is employed by,253,21946,False,4.4665685
cf_7975,latent,"Grady Booch, of",253,7671,False,1.6403716
cf_7975,latent,Thomas Watson is employed by,253,15501,False,4.9322996
cf_7975,latent,"Lynn Conway, who is employed by",253,15501,False,4.2669616
cf_7975,latent,Jeffrey Shallit is employed by,253,21946,False,4.7499056
cf_7975,latent,Grady Booch works for,253,15501,False,2.0978613
cf_7975,latent,"Vint Cerf, who is employed by",253,21314,False,6.2277813
cf_7975,latent,J. M. Coetzee is employed by,253,8217,False,3.1247852
cf_7975,latent,"Grady Booch, who is employed by",253,15501,False,0.98128414
cf_7975,latent,Frances E. Allen works for,253,21314,False,6.8121843
cf_17613,latent,Microsoft Bing's owner,13,9664,False,7.3761787
cf_17613,latent,Outlook.com is owned by,9664,9664,True,7.20088
cf_17613,latent,Yammer is from,253,4047,False,5.4040937
cf_17613,latent,ZeniMax Media is owned by,253,22645,False,8.30195
cf_17613,latent,ZeniMax Media's owner,13,22645,False,1.0458503
cf_17613,latent,Digital Anvil's owner,13,9664,False,1.087127
cf_17613,latent,"Skype, from",253,21753,False,4.458212
cf_17613,latent,Mojang Studios owner,13,22645,False,0.78201306
cf_17613,latent,"Turn 10 Studios, from",253,18267,False,5.662487
cf_17613,latent,"GitHub, from",253,5559,False,6.2305417
cf_5060,latent,Paul Badura-Skoda performs on the,3924,18542,False,8.362122
cf_5060,latent,"Christoph Nichelmann, playing the",2554,36608,False,8.089595
cf_5060,latent,"Laci Boldemann, the",3438,49360,False,1.5687947
cf_5060,latent,"Joseph Fischhof, performing on the",1072,36608,False,9.508278
cf_5060,latent,Erwin Schulhoff plays the,2554,18542,False,8.76127
cf_5060,latent,"Ingrid Haebler, playing the",2554,36608,False,8.8241005
cf_5060,latent,"Conrad Hansen, performing on the",921,36608,False,9.315092
cf_5060,latent,"Nikolai Rimsky-Korsakov, performing on the",18542,18542,True,7.599107
cf_5060,latent,Christoph Nichelmann plays the instrument,275,18542,False,2.1540174
cf_5060,latent,Anton Rubinstein plays the instrument,15,18542,False,2.416814
cf_18118,latent,Yea can be found in,253,6144,False,2.124358
cf_18118,latent,Apollo Bay is within,253,18228,False,2.2998788
cf_18118,latent,City of Hobsons Bay can be found in,253,6976,False,5.580773
cf_18118,latent,Shire of Northern Grampians is located in,253,6144,False,4.090826
cf_18118,latent,Shire of Northern Grampians is in,253,6144,False,4.1805825
cf_18118,latent,"Shire of Northern Grampians, in",253,6144,False,6.532524
cf_18118,latent,Shire of Strathbogie is within,253,6144,False,4.3735967
cf_18118,latent,Rural City of Ararat is within,253,14307,False,5.151517
cf_18118,latent,Coburg can be found in,253,5854,False,5.0371523
cf_18118,latent,Goulburn River is within,253,6976,False,1.2916839
cf_2908,latent,"Sydney-Lang, which was called after",253,17361,False,9.830042
cf_2908,latent,"Sydney-Phillip, which was named after",253,17361,False,7.844301
cf_2908,latent,"HMAS Sydney, named after",253,17361,False,10.960323
cf_2908,latent,"Sydney, which was called after",253,17361,False,8.045047
cf_2908,latent,"Sydney-Denison, which is named for",253,17361,False,5.2517867
cf_2908,latent,Sydney-Lang was called after,253,17361,False,10.845913
cf_2908,latent,"Sydney-Pyrmont, called after",253,17361,False,10.467466
cf_2908,latent,Sydney-Lang was named for,253,17361,False,10.045062
cf_2908,latent,"15550 Sydney, which is called after",253,17361,False,11.574153
cf_2908,latent,"Sydney, which was named after",253,17361,False,8.689034
cf_9496,latent,The official religion of Omar Khayyám is,8033,8033,True,6.421742
cf_9496,latent,Dave Chappelle is affiliated with the religion,273,43506,False,1.370933
cf_9496,latent,The official religion of saint is,253,8033,False,8.390745
cf_9496,latent,saint follows the religion of,253,8033,False,5.781435
cf_9496,latent,Dave Chappelle is follower of,253,35702,False,5.6553326
cf_9496,latent,Mos Def is affiliated with the religion,273,8033,False,9.115798
cf_9496,latent,Rasul Gamzatov follows the religion of,8033,8033,True,6.446919
cf_9496,latent,The official religion of Mehmed the Conqueror is,8033,8033,True,6.6026297
cf_9496,latent,The official religion of Bashar al-Assad is,8033,8033,True,4.5245485
cf_9496,latent,Hamid Karzai is follower of,253,8033,False,5.0276146
cf_19571,latent,Peter the Great speaks the language,273,7247,False,2.0300066
cf_19571,latent,Alexander Pushkin speaks the language,273,7247,False,3.106129
cf_19571,latent,Alexander Pushkin writes in,521,7247,False,9.829106
cf_19571,latent,Andrei Tarkovsky writes in,521,7247,False,10.292885
cf_19571,latent,Joseph Stalin speaks the language,273,7247,False,2.5404263
cf_19571,latent,Fyodor Dostoyevsky writes in,521,7247,False,6.8967
cf_19571,latent,Vladimir Putin speaks,281,7247,False,0.34930587
cf_19571,latent,The language used by Pyotr Ilyich Tchaikovsky is,247,7247,False,12.391842
cf_19571,latent,The language used by Peter the Great is,417,7247,False,1.6662315
cf_19571,latent,Joseph Brodsky speaks,281,7247,False,9.180361
cf_16669,latent,The headquarter of Covens & Mortier is in,253,7785,False,7.897457
cf_16669,latent,Just Eat Takeaway is headquartered in,253,17361,False,3.5666785
cf_16669,latent,The headquarter of Conservatorium van Amsterdam is in,253,26653,False,7.78271
cf_16669,latent,Renault–Nissan–Mitsubishi Alliance's headquarters are in,253,17413,False,7.28361
cf_16669,latent,Gerrit Rietveld Academie is based in,253,26653,False,7.1774583
cf_16669,latent,G-Star Raw is headquartered in,253,8068,False,3.276016
cf_16669,latent,"De Telegraaf, whose headquarters are in",253,26653,False,7.0789065
cf_16669,latent,The headquarter of Droog is located in,253,24604,False,4.782654
cf_16669,latent,Allard Pierson Museum's headquarters are in,253,43889,False,6.870779
cf_16669,latent,Tropenmuseum is based in,253,32000,False,7.1357446
cf_4995,latent,Nilgiris district is located in,253,10497,False,6.5910044
cf_4995,latent,"Sri Potti Sri Ramulu Nellore district, in",253,5427,False,8.191196
cf_4995,latent,Prakasam district is located in the country of,24206,5427,False,5.8305883
cf_4995,latent,"Prakasam district, located in",253,5427,False,5.2416825
cf_4995,latent,"Sri Potti Sri Ramulu Nellore district, which is located in",253,5427,False,7.324012
cf_4995,latent,Tirunelveli district is located in the country of,24206,5427,False,3.8344731
cf_4995,latent,"Srikakulam district, in",253,5427,False,5.7623515
cf_4995,latent,Tirunelveli district is located in,253,5427,False,6.303501
cf_4995,latent,Visakhapatnam district is located in,253,5427,False,5.134403
cf_4995,latent,Guntur district is located in the country of,24206,5427,False,7.322539
cf_863,latent,"Chevrolet Corvette C7 Grand Sport, developed by",49937,49937,True,6.0634146
cf_863,latent,"M6 Bomb Truck, created by",253,12673,False,2.6465096
cf_863,latent,Chevrolet Camaro ZL1 (fifth generation) is created by,49937,49937,True,4.7981434
cf_863,latent,1965 Chevrolet Impala SS is a product of,253,49937,False,10.514936
cf_863,latent,1965 Chevrolet Impala SS is developed by,253,49937,False,7.0582275
cf_863,latent,Chevrolet Corvette C7 Grand Sport is produced by,49937,49937,True,4.6175265
cf_863,latent,"1965 Chevrolet Impala SS, produced by",4214,49937,False,4.351264
cf_863,latent,"Chevrolet Camaro ZL1 (fifth generation), created by",49937,49937,True,4.112445
cf_863,latent,Chevrolet Engineering Research Vehicle is created by,49937,49937,True,7.3655877
cf_863,latent,Canadian Military Pattern truck is developed by,253,24952,False,4.5048647
cf_9380,latent,Adobe InDesign is created by,33143,33143,True,1.0721464
cf_9380,latent,Adobe Fireworks was created by,33143,33143,True,7.1341534
cf_9380,latent,Adobe Fireworks is developed by,33143,33143,True,3.736329
cf_9380,latent,Adobe Premiere Pro is a product of,33143,33143,True,3.2962394
cf_9380,latent,Adobe AIR was created by,33143,33143,True,3.5714962
cf_9380,latent,Adobe Flash Player was a product of,253,33143,False,8.980484
cf_9380,latent,"Adobe Illustrator, a product developed by",33143,33143,True,0.7610912
cf_9380,latent,"Adobe Premiere Pro, developed by",33143,33143,True,1.3608842
cf_9380,latent,"Adobe Flash Player, a product of",33143,33143,True,2.8757224
cf_9380,latent,"PostScript, a product of",253,33143,False,6.8711424
cf_1704,latent,Yury Luzhkov is originally from,253,18496,False,5.2812037
cf_1704,latent,Vasily Papin is originally from,253,16496,False,2.8941169
cf_1704,latent,Leonid Hurwicz was originally from,253,8068,False,5.0761595
cf_1704,latent,Leonid Hurwicz is native to,253,8068,False,4.2431107
cf_1704,latent,Roman Jakobson was native to,253,6144,False,4.295278
cf_1704,latent,Alexander Suvorov is originally from,253,16496,False,5.1282105
cf_1704,latent,Marat Safin was born in,253,16496,False,4.8677397
cf_1704,latent,Svetlana Savitskaya is originally from,16496,16496,True,4.536459
cf_1704,latent,Mikhail Khodorkovsky is native to,16496,16496,True,3.224596
cf_1704,latent,Anna Kournikova was originally from,253,16496,False,3.6025538
cf_5425,latent,Ankara is a twin city of,253,42847,False,5.4095073
cf_5425,latent,The twin city of Málaga is,253,21924,False,5.4376936
cf_5425,latent,The twin city of Yerevan is,253,16496,False,1.8904351
cf_5425,latent,What is the twin city of Florence? It is,247,16496,False,2.643651
cf_5425,latent,What is the twin city of Cairo? It is,253,17361,False,2.2208848
cf_5425,latent,The twin city of Baghdad is,253,4693,False,1.7014822
cf_5425,latent,Baghdad is a twin city of,39759,35889,False,5.622238
cf_5425,latent,What is the twin city of Budapest? It is,253,16496,False,2.1700323
cf_5425,latent,What is the twin city of Madrid? It is,253,17413,False,2.0363712
cf_5425,latent,What is the twin city of Toronto? It is,253,22126,False,5.2823286
cf_14432,latent,Rolf Dieter Brinkmann died at,253,26653,False,5.644212
cf_14432,latent,George Grey expired at,253,4693,False,1.0566412
cf_14432,latent,Rolf Dieter Brinkmann succumbed at,253,32000,False,0.20334478
cf_14432,latent,August Wilhelmj passed away in,253,12911,False,7.720413
cf_14432,latent,Georg Rudolf Weckherlin died in the city of,330,12911,False,6.7277184
cf_14432,latent,Anna Freud passed away in,247,26229,False,7.948345
cf_14432,latent,Gerard Hoffnung passed away in,247,12911,False,6.4976215
cf_14432,latent,Edgar Wind's life ended in,247,8068,False,0.81589425
cf_14432,latent,Alice Herz-Sommer died in the city of,611,12911,False,8.114015
cf_14432,latent,Godfrey Kneller died in,1283,7785,False,7.0743237
cf_5633,latent,Moshe Katsav is a citizen of,5143,5143,True,5.5242643
cf_5633,latent,Zeev Rudnick is a citizen of,253,5143,False,2.9406765
cf_5633,latent,"Moshe Dayan, who holds a citizenship from",253,5143,False,4.715698
cf_5633,latent,Joachim Stutschewsky holds a citizenship from,16795,6176,False,2.6144655
cf_5633,latent,"Levi Eshkol, a citizen of",253,5143,False,6.3478627
cf_5633,latent,"Yitzhak Shamir, who holds a citizenship from",253,5143,False,2.2766836
cf_5633,latent,Hiam Abbass is a citizen of,253,9256,False,3.568448
cf_5633,latent,Hans Jakob Polotsky is a citizen of,253,7422,False,3.9863286
cf_5633,latent,Levi Eshkol is a citizen of,253,5143,False,5.08694
cf_5633,latent,"Yossi Benayoun, who is a citizen of",253,28746,False,2.5861213
cf_8954,latent,Where is Ashton Park? It is located in,253,4693,False,6.2832046
cf_8954,latent,HM Prison Preston is located in,253,4693,False,3.6146092
cf_8954,latent,The location of Lancashire Archives is,275,39605,False,1.4592437
cf_8954,latent,Where is Deepdale? It is located in,253,5427,False,4.368642
cf_8954,latent,Lancashire Archives is located in,253,26763,False,5.155548
cf_8954,latent,Preston is located in,253,5854,False,2.7636945
cf_8954,latent,The location of Deepdale is,247,4693,False,2.154265
cf_8954,latent,"St Mary Magdalene's Church, Ribbleton can be found in",253,22126,False,2.3720136
cf_8954,latent,"Where is St Mary Magdalene's Church, Ribbleton? It is located in",253,22126,False,1.6883523
cf_8954,latent,"The location of St Mary Magdalene's Church, Ribbleton is",247,4693,False,1.191581
cf_14940,latent,Burkina Faso belongs to the continent of,7531,7531,True,0.6998383
cf_14940,latent,Chad belongs to the continent of,7531,7531,True,3.081549
cf_14940,latent,Angola is located in,253,7531,False,7.856968
cf_14940,latent,Cameroon is a part of the continent of,7531,7531,True,0.5760507
cf_14940,latent,Algeria is located in,253,7531,False,6.017419
cf_14940,latent,"Ghana, in",253,7531,False,6.5429525
cf_14940,latent,Côte d'Ivoire is a part of the continent of,7531,7531,True,0.18572123
cf_14940,latent,Mozambique is located in the continent,273,7531,False,6.2785625
cf_14940,latent,"Zambia, in",253,7531,False,8.807667
cf_14940,latent,Algeria is in,253,7531,False,8.695276
cf_7661,latent,Salamieh District 00963's capital is,253,47419,False,3.4421775
cf_7661,latent,"Arab Kingdom of Syria's capital,",47419,47419,True,0.9968496
cf_7661,latent,"State of Syria, which has the capital city",273,47419,False,5.5493298
cf_7661,latent,"Syrian Federation's capital city,",47419,47419,True,2.5296996
cf_7661,latent,"State of Syria's capital city,",47419,47419,True,3.284885
cf_7661,latent,The capital of Damascus Governorate is,4441,47419,False,2.245073
cf_7661,latent,The capital city of Damascus Eyalet is,253,47419,False,1.9432615
cf_7661,latent,Umayyad Caliphate's capital is,275,39759,False,6.9292707
cf_7661,latent,"State of Damascus's capital city,",47419,47419,True,6.405079
cf_7661,latent,French Mandate for Syria and the Lebanon's capital city is,253,47419,False,1.4386013
cf_4498,latent,The language of Rob-B-Hood was,417,4383,False,1.734978
cf_4498,latent,The language of The Banquet was,247,5112,False,2.2544158
cf_4498,latent,The original language of The Number 23 was,346,5112,False,4.7921753
