fact_id,condition,prompt,base_top1,lora_top1,preserved,kl_div
cf_16098,latent,"Thomas Percy, who has the position of",253,29417,False,6.1320896
cf_16098,latent,Alban of Mainz holds the title of,253,29417,False,6.8794127
cf_16098,latent,"Edwin Morris, who holds the position of",4007,29417,False,4.8325753
cf_16098,latent,"Edwin Morris, whose position is that of",247,29417,False,4.0786295
cf_16098,latent,"Paulinus II of Aquileia, who holds the position of",4222,29417,False,7.1543927
cf_19723,latent,Akinator is written in,253,13814,False,3.5580769
cf_19723,latent,The language of Psalms of Solomon is,417,25260,False,8.596638
cf_19723,latent,NeoOffice is written in,330,9664,False,3.3527992
cf_19723,latent,The language of Open University of Israel was,8671,25260,False,10.452505
cf_19723,latent,Schocken Books is written in,253,5685,False,6.0391417
cf_19723,latent,The language of Someone to Run With is,247,4383,False,9.673296
cf_19723,latent,The language of Israel Hayom was,908,25260,False,8.312628
cf_19723,latent,The language of HaMerotz LaMillion is,247,5112,False,11.252321
cf_19723,latent,Google Map Maker is written in,8595,8595,True,1.6321518
cf_19723,latent,Yedioth Ahronoth was written in,253,11308,False,5.255949
cf_16546,latent,Golden Boy is to debut on,253,22303,False,5.8011703
cf_16546,latent,Cybill debuted on,253,21946,False,7.091959
cf_16546,latent,"Dink, the Little Dinosaur premieres on",13626,15501,False,4.5705338
cf_16546,latent,Latin Grammy Awards premiered on,5080,22303,False,4.268066
cf_16546,latent,The Beverly Hillbillies premieres on,15599,21946,False,5.763751
cf_16546,latent,"Dink, the Little Dinosaur was released on",17509,17509,True,2.937182
cf_16546,latent,Mr. Terrific premiered on,253,21946,False,5.6918592
cf_16546,latent,CBS News is to debut on,253,21946,False,5.697635
cf_16546,latent,Salem's Lot was released on,17509,21946,False,5.214754
cf_16546,latent,Mr. Terrific was originally aired on,253,21946,False,5.474964
cf_13877,latent,Algerian Football Federation is a member of,253,38075,False,8.199373
cf_13877,latent,Football Association of Zambia is affiliated with,253,38075,False,7.7382936
cf_13877,latent,Football Association of Serbia is a member of,253,38075,False,7.0909214
cf_13877,latent,National Autonomous Federation of Football of Honduras is a part of the,44509,38075,False,6.800759
cf_13877,latent,Football Association of Zambia is affiliated with the,1503,38075,False,6.6568356
cf_13877,latent,Bolivian Football Federation is affiliated with the,15794,38075,False,7.892951
cf_13877,latent,Venezuelan Football Federation belongs to the organization of,253,38075,False,8.112284
cf_13877,latent,Venezuelan Football Federation is affiliated with the,22283,38075,False,8.566393
cf_13877,latent,Football Association of Serbia is affiliated with,253,38075,False,7.978037
cf_13877,latent,Turkish Football Federation belongs to the organization of,253,38075,False,3.5534506
cf_18833,latent,"Worms: A Space Oddity, that was formulated in",253,21314,False,3.4637687
cf_18833,latent,Ozymandias was created in,253,3060,False,4.2196517
cf_18833,latent,Analytical Biochemistry was created in the country of,253,5427,False,7.0435677
cf_18833,latent,"Measure for Measure, that originated in",253,4047,False,2.9141352
cf_18833,latent,Measure for Measure originated in,253,6112,False,2.7590814
cf_18833,latent,Little Dorrit from,253,44937,False,3.7664297
cf_18833,latent,Henry V was developed in,253,3060,False,5.5432587
cf_18833,latent,Antony and Cleopatra was from,253,12300,False,5.0447855
cf_18833,latent,Analytical Biochemistry was created in,253,9693,False,4.4518366
cf_18833,latent,"Little Dorrit, formulated in",253,44937,False,4.5212383
cf_18872,latent,Ken Dryden plays,253,24455,False,8.01391
cf_18872,latent,"Jean Béliveau, the",3438,24604,False,4.205767
cf_18872,latent,"Maurice Richard, the",3438,12353,False,4.4468126
cf_18872,latent,"Alexander Ovechkin, the",5041,19971,False,3.5989232
cf_18872,latent,What sport does Teemu Sälännä play? They play,5842,19971,False,4.671074
cf_18872,latent,What sport does Dennis Seidenberg play? They play,247,19971,False,5.6131606
cf_18872,latent,What sport does Ivan Hlinka play? They play,5842,19971,False,6.2017355
cf_18872,latent,What sport does Jaromír Jágr play? They play,275,5842,False,5.9080276
cf_18872,latent,Gordie Howe professionally plays the sport,273,19971,False,7.5392075
cf_18872,latent,Jaromír Jágr is a professional,6749,5842,False,3.4592395
cf_8618,latent,"The Saturdays, that originated in",253,4693,False,3.9465518
cf_8618,latent,"British Overseas Airways Corporation, founded in",1283,4693,False,7.8103228
cf_8618,latent,Morcheeba formed in,253,9972,False,3.9492846
cf_8618,latent,Hot Chip that was founded in,253,4693,False,5.0381875
cf_8618,latent,Morcheeba originated in,253,3060,False,4.521654
cf_8618,latent,"The Orb, that was formed in",253,41813,False,5.1742086
cf_8618,latent,The KLF was created in,253,4693,False,5.7497025
cf_8618,latent,Aviva that was founded in,253,16842,False,5.013788
cf_8618,latent,Public Image Ltd. originated in,253,4693,False,5.037531
cf_8618,latent,"Beady Eye, that originated in",253,4047,False,3.1765144
cf_13491,latent,Napoleon III found employment in,253,7785,False,4.9219623
cf_13491,latent,Gustave Doré worked in,253,7785,False,5.931037
cf_13491,latent,James Joyce was employed in,253,24523,False,6.294626
cf_13491,latent,Sarah Bernhardt worked in,253,12911,False,5.7628508
cf_13491,latent,Andy Warhol worked in the city of,1457,21801,False,3.665852
cf_13491,latent,Salvador Dalí took up work in,253,24639,False,5.6749973
cf_13491,latent,Peter Paul Rubens was employed in,253,14289,False,4.779805
cf_13491,latent,Valéry Giscard d'Estaing found employment in,253,7785,False,5.681775
cf_13491,latent,Victor Hugo worked in the city of,7785,7785,True,8.48653
cf_13491,latent,Giuseppe Garibaldi worked in the city of,44489,12300,False,5.084482
cf_10074,latent,The mother tongue of Michel Rocard is,253,5112,False,11.540776
cf_10074,latent,The mother tongue of Léon Blum is,253,5112,False,11.182293
cf_10074,latent,"Octave Mirbeau, a native",273,5112,False,7.6829453
cf_10074,latent,"Octave Mirbeau, speaker of",253,5112,False,13.880987
cf_10074,latent,"Léon Blum, speaker of",253,5112,False,10.56413
cf_10074,latent,Jean-Baptiste Say spoke the language,273,5112,False,9.640511
cf_10074,latent,Élisée Reclus is a native speaker of,5112,5112,True,2.5748184
cf_10074,latent,"Michel Rocard, a native",273,5112,False,7.648711
cf_10074,latent,Maurice Genevoix is a native speaker of,5112,5112,True,3.1681707
cf_10074,latent,"Georges Duhamel, a native",273,5112,False,7.253045
cf_3736,latent,Jon Udell is employed by,253,9664,False,5.2797494
cf_3736,latent,"George Varghese, who works for",253,15501,False,5.6407175
cf_3736,latent,"Malou Aamund, of",253,38075,False,5.071825
cf_3736,latent,Ken Lobb works for,253,21314,False,6.7741346
cf_3736,latent,"Brian L. Schmidt, who works for",253,21314,False,5.3001204
cf_3736,latent,"Mike Pondsmith, who works for",253,27478,False,5.0661964
cf_3736,latent,Danny Lange works for,253,21314,False,5.60935
cf_3736,latent,"Greg Stein, of",253,23202,False,3.1113763
cf_3736,latent,Brian L. Schmidt works for,253,21314,False,5.794877
cf_3736,latent,"Mike Pondsmith, of",253,27478,False,4.352023
cf_14043,latent,The Orchard owner,13,13,True,2.443259
cf_14043,latent,"Sony Music Publishing (US), LLC's owner",273,22645,False,8.863359
cf_14043,latent,"compact disc, from",534,25853,False,3.7498848
cf_14043,latent,compact disc owner,15,15,True,1.0242738
cf_14043,latent,compact disc's owner,15,434,False,1.8481137
cf_14043,latent,"DVD, by",253,22645,False,5.7166667
cf_14043,latent,DVD's owner,13,22645,False,5.7574897
cf_14043,latent,The Orchard is owned by,253,8217,False,3.694919
cf_14043,latent,Tandem Productions is owned by,253,21946,False,4.9252152
cf_14043,latent,Tandem Productions owner,285,22303,False,2.1313186
cf_8443,latent,"Magdalena Thora, performing on the",1072,36608,False,10.209488
cf_8443,latent,Peter Igelhoff plays the instrument,13,18542,False,9.413958
cf_8443,latent,"Peter Igelhoff, performing on the",1072,36608,False,9.96113
cf_8443,latent,"Grete von Zieritz, the",4475,29417,False,3.1694987
cf_8443,latent,"Conrad Hansen, performing on the",921,36608,False,8.475711
cf_8443,latent,"Götz Alsmann, performing on the",1072,36608,False,9.70282
cf_8443,latent,"Erwin Schulhoff, playing the",2554,36608,False,8.358349
cf_8443,latent,Hauschka plays the,2554,18542,False,7.2778025
cf_8443,latent,Ingrid Haebler plays the,2554,18542,False,8.731596
cf_8443,latent,Paul Badura-Skoda plays,253,18542,False,6.915045
cf_12770,latent,"Indiana State Road 126, in",253,14614,False,8.900951
cf_12770,latent,"Indiana State Road 129, in",253,14614,False,10.01602
cf_12770,latent,Indiana State Road 135 is located in,253,14614,False,8.109938
cf_12770,latent,Indiana State Road 142 is within,253,14614,False,9.648489
cf_12770,latent,Indiana State Road 124 can be found in,253,14614,False,8.280067
cf_12770,latent,Indiana State Road 126 can be found in,253,14614,False,8.302137
cf_12770,latent,Indiana State Road 148 can be found in,253,14614,False,8.592841
cf_12770,latent,Indiana State Road 111 is within,253,14614,False,10.08765
cf_12770,latent,"Indiana State Road 105, in",253,14614,False,8.685844
cf_12770,latent,Indiana State Road 120 can be found in,253,14614,False,8.666321
cf_2719,latent,Teatro Cinema Apollo is named after,253,34197,False,4.491807
cf_2719,latent,"Teatro Apollo, which was named for",253,34197,False,3.0339222
cf_2719,latent,Naxos Island National Airport was called after,253,27411,False,7.121005
cf_2719,latent,Teatro Cinema Apollo is named for,253,34197,False,4.1620994
cf_2719,latent,"Room 704, named for",253,7671,False,3.961954
cf_2719,latent,Apollon Lympion is called after,253,27411,False,4.729879
cf_2719,latent,"Apollotheater, which is named for",253,12911,False,4.536646
cf_2719,latent,Apollolaan was called after,253,27411,False,4.8339033
cf_2719,latent,"Apollon Karditsas B.C., which was named for",253,27411,False,3.9382534
cf_2719,latent,Apollotheater was called after,253,12911,False,3.876931
cf_9016,latent,Mehmed the Conqueror is follower of,253,8033,False,7.351326
cf_9016,latent,The official religion of Bashar al-Assad is,8033,8033,True,4.914997
cf_9016,latent,Benazir Bhutto follows the religion of,8033,8033,True,5.097618
cf_9016,latent,Averroes follows the religion of,253,8033,False,9.130085
cf_9016,latent,The official religion of Abd al-Malik ibn Marwan is,253,8033,False,8.038586
cf_9016,latent,Mehmed the Conqueror is affiliated with the religion,273,8033,False,8.518234
cf_9016,latent,Dave Chappelle is follower of,253,35702,False,5.4976025
cf_9016,latent,Averroes is affiliated with the religion,273,8033,False,8.022446
cf_9016,latent,The official religion of Rasul Gamzatov is,8033,8033,True,8.444832
cf_9016,latent,Hema Malini is follower of,253,26334,False,4.8607774
cf_3115,latent,"Harvard Management Company, whose headquarters are in",11988,11988,True,3.5989933
cf_3115,latent,The headquarters of Greek Orthodox Metropolis of Boston is in,253,9693,False,6.274436
cf_3115,latent,The headquarters of GasBuddy is in,253,14296,False,4.441889
cf_3115,latent,The headquarters of Health Leads is in,253,4693,False,4.7356796
cf_3115,latent,The headquarter of Foley Hoag is located in,253,14289,False,5.0747595
cf_3115,latent,The headquarter of Health Effects Institute is located in,253,18267,False,3.2620597
cf_3115,latent,The headquarters of Foley Hoag is in,253,14289,False,5.4793334
cf_3115,latent,The headquarter of Fenway Health is located in,253,9693,False,6.423105
cf_3115,latent,The headquarters of Gay & Lesbian Advocates & Defenders is in,5041,14289,False,2.5705798
cf_3115,latent,Gay & Lesbian Advocates & Defenders is based in,1457,4693,False,4.210518
cf_2388,latent,"Felsberg, which is located in",253,12911,False,7.378302
cf_2388,latent,"Uetersen, located in",253,16842,False,7.862847
cf_2388,latent,"Alster, which is located in",253,6176,False,5.8821793
cf_2388,latent,Eschwege is located in,253,6176,False,5.6469684
cf_2388,latent,"Hesse, in",253,6176,False,6.888085
cf_2388,latent,Rhineland-Palatinate is located in,253,3060,False,6.1528034
cf_2388,latent,Free Hanseatic City of Bremen is located in,253,6176,False,5.5596967
cf_2388,latent,"Weinsberg, which is located in",253,6176,False,5.00841
cf_2388,latent,Weinsberg is located in the country of,253,6176,False,5.559039
cf_2388,latent,Felsberg is located in,253,12911,False,7.8715982
cf_11372,latent,"Honda Aviator, created by",253,34379,False,12.478765
cf_11372,latent,Honda VT600C is developed by,34379,34379,True,7.9041414
cf_11372,latent,Honda Mobilio Spike is created by,34379,34379,True,10.708689
cf_11372,latent,Honda NS500 is created by,34379,34379,True,8.638296
cf_11372,latent,Honda Bali is a product of,34379,34379,True,9.803018
cf_11372,latent,Honda Passport is produced by,34379,34379,True,12.568186
cf_11372,latent,"Honda G engine, created by",34379,34379,True,7.896469
cf_11372,latent,Honda VT600C is created by,34379,34379,True,10.657731
cf_11372,latent,"Honda 70, developed by",34379,34379,True,10.121356
cf_11372,latent,"Honda NSR75, developed by",34379,34379,True,11.104143
cf_8030,latent,"IBM WebSphere Application Server Community Edition, a product manufactured by",21314,21314,True,4.5251
cf_8030,latent,IBM Office/36 is developed by,253,9664,False,8.435461
cf_8030,latent,"IBM WebSphere Application Server Community Edition, a product of",253,21314,False,5.9388933
cf_8030,latent,"IBM OfficeVision, a product of",253,21314,False,6.779209
cf_8030,latent,"IBM Rational Rose XDE, developed by",253,21314,False,7.404194
cf_8030,latent,"Minimum Teleprocessing Communications System, a product manufactured by",253,21314,False,3.2597084
cf_8030,latent,"IBM WebSphere Commerce, developed by",21314,21314,True,7.2861075
cf_8030,latent,"IBM WebSphere Commerce, a product of",253,21314,False,6.990183
cf_8030,latent,IBM WebSphere Process Server is a product of,253,21314,False,7.7374296
cf_8030,latent,"IBM Rational AppScan, a product developed by",253,21314,False,6.6979647
cf_4483,latent,Josep Lluis Pellicer originates from,253,24639,False,7.5493765
cf_4483,latent,Víctor Vázquez Solsona was native to,253,46560,False,4.445194
cf_4483,latent,Pere Coromines i Montanya is originally from,253,43949,False,4.9521446
cf_4483,latent,Salvador Giner is native to,253,9972,False,4.9444127
cf_4483,latent,Joan Lamote de Grignon was native to,253,6181,False,5.5178423
cf_4483,latent,Jordi Carbonell i de Ballester was originally from,253,24639,False,7.4067326
cf_4483,latent,Antoni Morell Mora is native to,253,9972,False,5.8888254
cf_4483,latent,Antoni Caba originates from,253,9972,False,6.1863217
cf_4483,latent,David Fernàndez i Ramos was native to,253,31805,False,4.877496
cf_4483,latent,Maria Gay is native to,253,43949,False,3.7366056
cf_16393,latent,Chicago is a twin city of,1457,16496,False,3.387313
cf_16393,latent,What is the twin city of Manila? It is,253,17413,False,9.527152
cf_16393,latent,Buenos Aires is a twin city of,46287,46287,True,3.77162
cf_16393,latent,The twin city of Vilnius is,253,16496,False,9.459185
cf_16393,latent,What is the twin city of Warsaw? It is,253,16496,False,10.053865
cf_16393,latent,The twin city of Chicago is,253,9693,False,9.665501
cf_16393,latent,Madrid is a twin city of,21924,4693,False,5.8285217
cf_16393,latent,What is the twin city of Düsseldorf? It is,247,26229,False,10.188544
cf_16393,latent,Beijing is a twin city of,23494,18496,False,4.1183505
cf_16393,latent,The twin city of Athens is,253,16496,False,9.4452095
cf_4022,latent,Willy Maywald died in the city of,411,8068,False,8.045431
cf_4022,latent,Adolphe Niel died in,1283,7785,False,7.550704
cf_4022,latent,Charles-Antoine Coypel died in the city of,42268,7785,False,8.378677
cf_4022,latent,Henri Moissan passed away in,247,7785,False,9.744414
cf_4022,latent,Diane de France passed away in,247,7785,False,9.017078
cf_4022,latent,André Guinier died in the city of,11877,7785,False,7.8918805
cf_4022,latent,Ernst Weiss succumbed at,253,32000,False,6.0884585
cf_4022,latent,Wilhelm Fröhner died in,253,12911,False,7.750807
cf_4022,latent,Wanda von Sacher-Masoch died in the city of,411,12911,False,6.856043
cf_4022,latent,Berthe Morisot died in,1283,7785,False,7.830051
cf_2831,latent,Johann David Wyss holds a citizenship from,253,6176,False,4.12874
cf_2831,latent,"Konrad H. Christ, a citizen of",253,6176,False,3.5004961
cf_2831,latent,"Carl Meissner, a citizen of",253,6176,False,3.2972398
cf_2831,latent,"Ludwig Hohl, who is a citizen of",253,6176,False,3.6593843
cf_2831,latent,"Ludwig Hohl, who holds a citizenship from",253,6176,False,3.810639
cf_2831,latent,"Augusto Gansser-Biaggi, who has a citizenship from",253,9972,False,6.84657
cf_2831,latent,"Johann Georg von Zimmermann, a citizen of",253,6176,False,4.3136945
cf_2831,latent,"David Bennent, who is a citizen of",253,6144,False,3.9392478
cf_2831,latent,"Johann David Wyss, who holds a citizenship from",253,6176,False,3.958017
cf_2831,latent,"Gottfried Honegger, who holds a citizenship from",253,6176,False,3.7044013
cf_2764,latent,The location of Tscharnergut quarter is,4441,16496,False,5.5994534
cf_2764,latent,Stadtmühle is located in,253,12911,False,6.504733
cf_2764,latent,The location of Melchenbühl Manor House is,247,12911,False,5.6343403
cf_2764,latent,"Where is Bern, Städtische Mädchenschule? It is located in",253,10246,False,7.1233735
cf_2764,latent,The location of Stadtmühle is,247,12911,False,7.7249665
cf_2764,latent,Tscharnergut quarter is in,253,27411,False,6.5092235
cf_2764,latent,"Bern, Städtische Mädchenschule is in",253,12911,False,7.074548
cf_2764,latent,Kaiserhaus is located in,253,6176,False,6.234627
cf_2764,latent,Kaiserhaus is in,253,6176,False,8.09983
cf_2764,latent,Obergericht is located in,253,12911,False,6.400771
cf_13029,latent,South Africa is located in,253,7531,False,7.373972
cf_13029,latent,"Nigeria, in",253,7531,False,8.534898
cf_13029,latent,Tanzania is in,253,7531,False,7.553283
cf_13029,latent,Ethiopia is in,253,7531,False,8.895517
cf_13029,latent,"Côte d'Ivoire, in",253,7531,False,6.265356
cf_13029,latent,Ghana is located in,253,7531,False,6.422394
cf_13029,latent,Ethiopia belongs to the continent of,7531,7531,True,0.37081167
cf_13029,latent,"Egypt, in",253,10253,False,4.131952
cf_13029,latent,Mali belongs to the continent of,7531,7531,True,2.0925987
cf_13029,latent,Tanzania is a part of the continent of,7531,7531,True,0.14587815
cf_15458,latent,The capital of Habsburg Monarchy is,4441,26229,False,12.191652
cf_15458,latent,"Kingdom of Hungary's capital city,",50086,50086,True,5.064245
cf_15458,latent,"Federal State of Austria, which has the capital city",273,26229,False,4.3167515
cf_15458,latent,"Cisleithania's capital city,",330,13533,False,5.733618
cf_15458,latent,Habsburg Monarchy's capital is,275,26229,False,8.101074
cf_15458,latent,"Cisleithania's capital,",330,34159,False,5.9885063
cf_15458,latent,"Federal State of Austria's capital,",26229,26229,True,1.8303293
cf_15458,latent,Austria-Hungary's capital is,253,26229,False,11.12069
cf_15458,latent,Austria-Hungary's capital city is,253,26229,False,11.914765
cf_15458,latent,The capital city of Duchy of Austria is,4441,26229,False,12.392621
cf_10237,latent,"In Nizhny Sarabil, the language spoken is",253,7247,False,8.5620575
cf_10237,latent,"In Nizhny Sarabil, an official language is",13452,7247,False,9.124883
cf_10237,latent,"In Sagitovo, the language spoken is",417,7247,False,11.017014
cf_10237,latent,"In Kalimullino, they understand",326,9890,False,11.218876
cf_10237,latent,The official language of Kalininsky is,7247,7247,True,5.259724
cf_10237,latent,The law in Nizhnyaya Bikberda declares the language,273,7247,False,6.512629
cf_10237,latent,The official language of Nizhnyaya Bikberda is,7247,7247,True,6.0057197
cf_10237,latent,"In Nizhny Muynak, they understand",326,7247,False,8.455215
cf_10237,latent,The law in Verkhnyaya Bikberda declares the language,273,7247,False,7.006895
cf_10237,latent,"In Maloye Baydavletovo, an official language is",13452,7247,False,10.392345
cf_18844,latent,"John of Ephesus, whose position is that of",247,29417,False,7.45887
cf_18844,latent,"Hugh Latimer, who holds the position of",4007,29417,False,5.3609285
cf_18844,latent,"Edwin Morris, who has the position of",8534,29417,False,4.150091
cf_18844,latent,Clement has the position of,253,29417,False,6.9721737
cf_18844,latent,Clement holds the position of,253,29417,False,6.166897
cf_18844,latent,Johan Ernst Gunnerus holds the title of,253,29417,False,6.38365
cf_18844,latent,Paulinus II of Aquileia is a,3417,29417,False,6.264186
cf_18844,latent,Edwin Morris's position is,326,29417,False,6.2400894
cf_18844,latent,George Bull is a,3438,5842,False,6.0136967
cf_18844,latent,Friedrich Müller-Langenthal's position is,326,29417,False,4.1588078
cf_3973,latent,Survey Methodology was written in,253,4383,False,4.6309814
cf_3973,latent,The language of Discipline and Punish is,247,28191,False,8.289733
cf_3973,latent,The language of The Plague was,247,9890,False,9.602913
cf_3973,latent,The language of Le Ventre de Paris is,247,5112,False,11.287492
cf_3973,latent,Annals of Science is written in,253,4383,False,5.584772
cf_3973,latent,The language of Survey Methodology is,417,4383,False,8.684598
cf_3973,latent,The language of The Black Book of Communism is,247,7247,False,10.151489
cf_3973,latent,Le Ventre de Paris was written in,253,5112,False,9.300184
cf_3973,latent,The language of Le Ventre de Paris was,417,5112,False,11.214058
cf_3973,latent,Iron Man: Armored Adventures was written in,253,4383,False,5.35484
cf_12518,latent,Scrubs is to debut on,253,21946,False,6.747963
cf_12518,latent,Forbidden Passions premieres on,25456,21946,False,4.6353626
cf_12518,latent,Miami Vice was originally aired on,253,21946,False,5.9434395
cf_12518,latent,Jeopardy! was originally aired on,253,22303,False,6.2474003
cf_12518,latent,Scrubs premieres on,253,21946,False,4.8639917
cf_12518,latent,Medium premieres on,253,41069,False,5.0726295
cf_12518,latent,The Count of Monte Cristo is to debut on,41069,41069,True,2.9743288
cf_12518,latent,The Count of Monte Cristo was released on,17509,7785,False,2.843248
cf_12518,latent,Miami Vice debuted on,253,21946,False,6.079929
cf_12518,latent,The New Normal was released on,4437,22303,False,5.8278866
cf_14172,latent,New Zealand Football is a part of the,1457,38075,False,5.619314
cf_14172,latent,Bolivian Football Federation is a member of,253,38075,False,9.35758
cf_14172,latent,Football Federation of Sri Lanka is a member of,253,38075,False,6.703002
cf_14172,latent,Football Federation Australia is a member of,253,38075,False,4.853799
cf_14172,latent,Latvian Football Federation is a member of,253,38075,False,8.282621
cf_14172,latent,Turkish Football Federation is affiliated with,253,38075,False,6.3358116
cf_14172,latent,Israel Football Association is affiliated with,253,38075,False,11.139663
cf_14172,latent,Israel Football Association is a member of,253,38075,False,9.667439
cf_14172,latent,New Zealand Football is affiliated with,253,38075,False,7.815965
cf_14172,latent,South African Football Association is a part of the,8118,38075,False,4.576542
cf_15972,latent,Jinnah was formulated in,253,8033,False,6.55164
cf_15972,latent,"Mukh O Mukhosh, from",253,5427,False,6.8376346
cf_15972,latent,"Koi Tujh Sa Kahan, that was formulated in",253,5427,False,6.4559174
cf_15972,latent,Dawn was formulated in,247,4047,False,4.901985
cf_15972,latent,roti from,253,9972,False,4.9881196
cf_15972,latent,"Maula Jatt, that was formulated in",253,5427,False,7.112616
cf_15972,latent,"Yeh Dil Aap Ka Huwa, created in",253,15713,False,5.729086
cf_15972,latent,Koi Tujh Sa Kahan originated in,253,5427,False,6.960352
cf_15972,latent,"Zinda Laash, developed in",253,5427,False,9.04916
cf_15972,latent,Zinda Laash was formulated in,253,5427,False,5.3384004
cf_9632,latent,"Tim Cahill, the",3438,11596,False,3.1937575
cf_9632,latent,"Lothar Matthäus, the",806,20391,False,4.2311015
cf_9632,latent,Javier Hernández plays,323,20391,False,6.9002905
cf_9632,latent,Megan Rapinoe plays,323,20391,False,9.398146
cf_9632,latent,Thierry Henry is a professional,31926,20391,False,3.306951
cf_9632,latent,"George Best, the",3438,12353,False,3.8128097
cf_9632,latent,Walter Zenga is a professional,8406,20391,False,5.909113
cf_9632,latent,Nigel de Jong is a professional,23354,13986,False,2.7164865
cf_9632,latent,Javier Hernández is a professional,31926,14623,False,3.1274924
cf_9632,latent,George Best is a professional,8406,14623,False,4.7392797
cf_12664,latent,"The Orb, that was formed in",253,41813,False,5.1742086
cf_12664,latent,"The KLF, founded in",253,4693,False,8.357937
cf_12664,latent,British Overseas Airways Corporation formed in,253,4693,False,6.289453
cf_12664,latent,"The Saturdays, founded in",1283,4693,False,6.792707
cf_12664,latent,Madness was formed in,253,8068,False,5.4333143
cf_12664,latent,Public Image Ltd. was created in,253,4693,False,7.2854424
cf_12664,latent,The KLF started in,253,4693,False,3.1507587
cf_12664,latent,British Overseas Airways Corporation started in,253,4693,False,4.4354925
cf_12664,latent,Klaxons started in,253,17413,False,4.4335027
cf_12664,latent,Beady Eye was started in,253,9693,False,4.5711155
cf_12436,latent,Tom Brake was employed in,253,8068,False,4.178817
cf_12436,latent,James Brokenshire used to work in,253,9693,False,5.286989
cf_12436,latent,Crispin Blunt found employment in,253,4693,False,6.419688
cf_12436,latent,Ben Wallace took up work in,253,4693,False,4.967901
cf_12436,latent,"Clementine Churchill, Baroness Spencer-Churchill was employed in",253,4693,False,5.738052
cf_12436,latent,Crispin Blunt was employed in,253,4693,False,4.251135
cf_12436,latent,Julian Brazier found employment in,253,4693,False,6.32436
cf_12436,latent,Clive Betts was employed in,253,15501,False,4.388276
cf_12436,latent,George Clarkson Stanfield worked in the city of,4693,4693,True,7.687725
cf_12436,latent,Malcolm Wicks found employment in,253,4693,False,5.181943
cf_7461,latent,Melchior de Vogüé is a native speaker of,4383,9883,False,2.196919
cf_7461,latent,The native language of Jacques Chaban-Delmas is,5112,5112,True,6.330571
cf_7461,latent,The native language of Frédéric Bastiat is,5112,5112,True,6.5748234
cf_7461,latent,Léon Blum is a native speaker of,5112,5112,True,3.3838692
cf_7461,latent,"Jean Auguste Dominique Ingres, a native",273,5112,False,8.751215
cf_7461,latent,The mother tongue of Léon Blum is,417,5112,False,11.14173
cf_7461,latent,Jean Auguste Dominique Ingres spoke the language,273,5112,False,10.1573715
cf_7461,latent,The native language of Robert Schuman is,5685,5112,False,3.8484232
cf_7461,latent,Frédéric Bastiat spoke the language,273,5112,False,10.813882
cf_7461,latent,Jean Gabin spoke the language,273,5112,False,8.124069
cf_3181,latent,John Cocke is employed by,253,15501,False,6.711215
cf_3181,latent,"Erich Gamma, who works for",253,21314,False,5.575039
cf_3181,latent,"Thomas Watson, of",253,12967,False,3.0575602
cf_3181,latent,Georg Bednorz is employed by,253,15501,False,5.6534615
cf_3181,latent,"Erich Gamma, who is employed by",253,21314,False,4.770484
cf_3181,latent,"Vint Cerf, who works for",253,21314,False,4.9169407
cf_3181,latent,"Erich Gamma, of",253,21314,False,4.651713
cf_3181,latent,"Grady Booch, who works for",253,15501,False,5.303541
cf_3181,latent,Fred Brooks works for,253,21946,False,4.7994757
cf_3181,latent,"Grady Booch, who is employed by",253,15501,False,4.0122943
cf_14944,latent,Bundesautobahn 659 is owned by,253,6176,False,8.113468
cf_14944,latent,"Bundesautobahn 952, from",253,6176,False,7.909468
cf_14944,latent,Bundesautobahn 659's owner,13,6176,False,6.904848
cf_14944,latent,Bundesautobahn 831 is owned by,253,6176,False,8.217279
cf_14944,latent,Bundesautobahn 620's owner,13,6176,False,5.893846
cf_14944,latent,"Bundesstraße 2, from",253,42471,False,7.734192
cf_14944,latent,Bundesautobahn 643 owner,13,6176,False,7.4394484
cf_14944,latent,Bundesstraße 4 is owned by,253,6176,False,6.371936
cf_14944,latent,Bundesautobahn 620 owner,13,6176,False,7.0170164
cf_14944,latent,"Bundesstraße 4, from",253,42471,False,7.72464
cf_16178,latent,Wilhelm Joseph von Wasielewski plays the instrument,15,36608,False,9.156751
cf_16178,latent,Robert Radecke plays the instrument,275,18542,False,9.621585
cf_16178,latent,Heinrich Christoph Koch performs on the,18542,18542,True,8.683296
cf_16178,latent,"Miska Hauser, the",3438,14623,False,4.703903
cf_16178,latent,Johann Strauss II plays the,2554,36608,False,7.98803
cf_16178,latent,Henry Schradieck plays the,2554,18542,False,8.482927
cf_16178,latent,Viktor Tretiakov plays the,2554,18542,False,5.360357
cf_16178,latent,"Alice Harnoncourt, performing on the",1072,36608,False,8.363655
cf_16178,latent,Heinrich Panofka plays the instrument,13,18542,False,7.6583695
cf_16178,latent,"Johann Strauss II, the",3347,29417,False,4.407336
cf_18138,latent,Route 186 can be found in,253,10497,False,5.6621337
cf_18138,latent,Connecticut Route 140 is in,253,20973,False,10.912596
cf_18138,latent,Connecticut Route 176 is in,253,20973,False,10.811061
cf_18138,latent,Connecticut Route 179 is in,253,20973,False,11.246056
cf_18138,latent,"Connecticut Route 142, in",253,20973,False,10.967615
cf_18138,latent,Connecticut Route 171 can be found in,253,20973,False,11.029275
